Cluster,Lng,Lat
454,122.57124915384614,10.693806577692309
455,122.57318115000001,10.69244194
456,122.57348255,10.692182540000001
457,122.568985,10.69849205
458,122.5690384,10.700337093333333
459,122.568985,10.70074177
460,122.56909637999999,10.700701519999999
461,122.5550181,10.69973278
462,122.554184,10.69969463
463,122.4996719,10.69306374
464,122.4996719,10.69306469
465,122.4997101,10.693040725
466,122.4996872,10.69270229
467,122.4996872,10.69270325
468,122.49964140000002,10.69278717
469,122.4996796,10.69283104
470,122.5699921,10.6920681
471,122.56998902000001,10.692078972
472,122.57008360000002,10.69200706
473,122.57006840000001,10.691992763333333
474,122.5451508,10.69643784
475,122.5451431,10.69643497
476,122.5452614,10.69641781
477,122.545246125,10.696471692500001
478,122.54537198571428,10.696497505714287
479,122.5452957,10.69651699
480,122.5437927,10.69678402
481,122.54209681428571,10.696672441428571
482,122.5432434,10.69726515
483,122.5442123,10.69774342
484,122.54425045999999,10.697793386
485,122.5647964,10.69438362
486,122.56478880000002,10.69437313
487,122.56478120000001,10.69466972
488,122.5647812,10.69464636
489,122.56476132,10.694432262
490,122.5633163,10.693196300000002
491,122.56639317142857,10.695651732857142
492,122.56638085000002,10.695743720000001
493,122.5662918,10.694568630000001
494,122.56638772857143,10.698072161428572
495,122.56640626666668,10.697953223333334
496,122.5717545,10.69344807
497,122.5717468,10.69343662
498,122.57331085,10.69231796
499,122.57216645999999,10.693206028
500,122.56912994999999,10.69858408
501,122.5690651,10.700082618333333
502,122.5690536,10.699866295
503,122.55444338,10.699786952
504,122.55218504444444,10.699538552222222
505,122.5513458,10.69939041
506,122.56444298333334,10.701006728333333
507,122.55553436666666,10.699995676666665
508,122.56011963333333,10.700316746666667
509,122.4996796,10.693097110000002
510,122.4996796,10.69309425
511,122.4997177,10.69303894
512,122.4997177,10.69303703
513,122.499649,10.69283581
514,122.499649,10.69283676
515,122.4996948,10.6928091
516,122.4996643,10.69284725
517,122.4996719,10.692852019999998
518,122.5702209,10.691955886666667
519,122.549263,10.69921017
520,122.5492859,10.699220274000002
521,122.5429134,10.697125437499999
522,122.5431213,10.697175030000002
523,122.5431213,10.69724369
524,122.54385528,10.697636608
525,122.5439186,10.697601795
526,122.54398725,10.697657585
527,122.564743,10.69456673
528,122.5647583,10.694594794285715
529,122.5647812,10.69454479
530,122.56336979999999,10.693222999999998
531,122.5633545,10.693244459999999
532,122.5647354,10.6934824
533,122.56480866,10.693428614
534,122.56469345,10.69333458
535,122.5662766,10.69436646
536,122.5670217,10.6978995
537,122.56708275555555,10.697820346666667
538,122.56721499999999,10.697891239999999
